source_paper_i,source_id_i,source_text_i,source_paper_j,source_id_j,source_text_j,agreement_count,pair_strength,m1_count,m2_count,m3_count,cross_method_spread
Opheim,def.public_employees,public employees designated as lobbyists,pri_2010,disclosure.A6,Executive branch agencies.,2,0.2222222222222222,0,0,2,2
Opheim,def.public_employees,public employees designated as lobbyists,pri_2010,disclosure.A7,Legislative branch.,2,0.2222222222222222,0,0,2,2
Opheim,def.public_employees,public employees designated as lobbyists,pri_2010,disclosure.A8,Independent agencies.,2,0.2222222222222222,0,0,2,2
Opheim,def.public_employees,public employees designated as lobbyists,pri_2010,disclosure.A9,Local governments.,2,0.2222222222222222,0,0,2,2
Opheim,def.public_employees,public employees designated as lobbyists,pri_2010,disclosure.A10,Government agencies who lobby other agencies.,2,0.2222222222222222,0,0,2,2
Opheim,def.public_employees,public employees designated as lobbyists,pri_2010,disclosure.A11,"Public entities, other than government agencies.",2,0.2222222222222222,0,0,2,2
Opheim,def.compensation_standard,specific compensation standard to delineate lobbying activity,Sunlight,expenditure_reporting_thresholds,Expenditure Reporting Thresholds,2,0.2222222222222222,0,0,2,2
Opheim,def.compensation_standard,specific compensation standard to delineate lobbying activity,pri_2010,disclosure.D0,Does the law include a materiality test (ability to exempt) for coverage in disclosure regulations?,2,0.2222222222222222,0,0,2,2
Opheim,def.compensation_standard,specific compensation standard to delineate lobbying activity,pri_2010,disclosure.D1_value,Dollar threshold value (USD) for financial-threshold exemption.,2,0.2222222222222222,0,0,2,2
Opheim,def.compensation_standard,specific compensation standard to delineate lobbying activity,pri_2010,disclosure.D2_value,Percentage threshold value for time-threshold exemption.,2,0.2222222222222222,0,0,2,2
Opheim,def.expenditure_standard,specific expenditure standard to delineate lobbying activity,Sunlight,expenditure_reporting_thresholds,Expenditure Reporting Thresholds,2,0.2222222222222222,0,0,2,2
Opheim,def.expenditure_standard,specific expenditure standard to delineate lobbying activity,pri_2010,disclosure.D0,Does the law include a materiality test (ability to exempt) for coverage in disclosure regulations?,2,0.2222222222222222,0,0,2,2
Opheim,def.expenditure_standard,specific expenditure standard to delineate lobbying activity,pri_2010,disclosure.D1_value,Dollar threshold value (USD) for financial-threshold exemption.,2,0.2222222222222222,0,0,2,2
Opheim,def.expenditure_standard,specific expenditure standard to delineate lobbying activity,pri_2010,disclosure.D2_value,Percentage threshold value for time-threshold exemption.,2,0.2222222222222222,0,0,2,2
Opheim,def.time_standard,specific time standard to delineate lobbying activity,Sunlight,expenditure_reporting_thresholds,Expenditure Reporting Thresholds,2,0.2222222222222222,0,0,2,2
Opheim,def.time_standard,specific time standard to delineate lobbying activity,pri_2010,disclosure.D0,Does the law include a materiality test (ability to exempt) for coverage in disclosure regulations?,2,0.2222222222222222,0,0,2,2
Opheim,def.time_standard,specific time standard to delineate lobbying activity,pri_2010,disclosure.D1_value,Dollar threshold value (USD) for financial-threshold exemption.,2,0.2222222222222222,0,0,2,2
Opheim,def.time_standard,specific time standard to delineate lobbying activity,pri_2010,disclosure.D2_value,Percentage threshold value for time-threshold exemption.,2,0.2222222222222222,0,0,2,2
Opheim,disclosure.total_spending,lobbyist's total spending,pri_2010,disclosure.E1f_i,Required component of disclosure report: Direct lobbying costs (compensation).,2,0.2222222222222222,0,0,2,2
Opheim,disclosure.total_spending,lobbyist's total spending,pri_2010,disclosure.E2f_i,Required component of disclosure report: Direct lobbying costs (compensation).,2,0.2222222222222222,0,0,2,2
Opheim,disclosure.legislation_supported_or_opposed,legislation approved or opposed by the lobbyist,pri_2010,disclosure.E1g_i,Are principals required to disclose information on the issue lobbied by the general issues lobbied?,2,0.2222222222222222,0,2,0,2
Opheim,disclosure.legislation_supported_or_opposed,legislation approved or opposed by the lobbyist,pri_2010,disclosure.E2g_i,Are lobbyists required to disclose information on the issue lobbied by the general issues lobbied?,2,0.2222222222222222,0,2,0,2
Sunlight,lobbyist_activity,Lobbyist Activity,pri_2010,disclosure.E1g_i,Are principals required to disclose information on the issue lobbied by the general issues lobbied?,2,0.2222222222222222,0,0,2,2
Sunlight,lobbyist_activity,Lobbyist Activity,pri_2010,disclosure.E2g_i,Are lobbyists required to disclose information on the issue lobbied by the general issues lobbied?,2,0.2222222222222222,0,0,2,2
Sunlight,expenditure_transparency,Expenditure Transparency,pri_2010,disclosure.E1f_i,Required component of disclosure report: Direct lobbying costs (compensation).,2,0.2222222222222222,0,0,2,2
Sunlight,expenditure_transparency,Expenditure Transparency,pri_2010,disclosure.E2f_i,Required component of disclosure report: Direct lobbying costs (compensation).,2,0.2222222222222222,0,0,2,2
pri_2010,disclosure.A2,Volunteer lobbyists.,pri_2010,disclosure.A5,Governor's office.,2,0.2222222222222222,0,0,2,2
pri_2010,disclosure.A2,Volunteer lobbyists.,pri_2010,disclosure.A6,Executive branch agencies.,2,0.2222222222222222,0,0,2,2
pri_2010,disclosure.A2,Volunteer lobbyists.,pri_2010,disclosure.A7,Legislative branch.,2,0.2222222222222222,0,0,2,2
pri_2010,disclosure.A2,Volunteer lobbyists.,pri_2010,disclosure.A8,Independent agencies.,2,0.2222222222222222,0,0,2,2
pri_2010,disclosure.A2,Volunteer lobbyists.,pri_2010,disclosure.A9,Local governments.,2,0.2222222222222222,0,0,2,2
pri_2010,disclosure.A2,Volunteer lobbyists.,pri_2010,disclosure.A10,Government agencies who lobby other agencies.,2,0.2222222222222222,0,0,2,2
pri_2010,disclosure.A4,Lobbying firms.,pri_2010,disclosure.A5,Governor's office.,2,0.2222222222222222,0,0,2,2
pri_2010,disclosure.A4,Lobbying firms.,pri_2010,disclosure.A6,Executive branch agencies.,2,0.2222222222222222,0,0,2,2
pri_2010,disclosure.A4,Lobbying firms.,pri_2010,disclosure.A7,Legislative branch.,2,0.2222222222222222,0,0,2,2
pri_2010,disclosure.A4,Lobbying firms.,pri_2010,disclosure.A8,Independent agencies.,2,0.2222222222222222,0,0,2,2
pri_2010,disclosure.A4,Lobbying firms.,pri_2010,disclosure.A9,Local governments.,2,0.2222222222222222,0,0,2,2
pri_2010,disclosure.A4,Lobbying firms.,pri_2010,disclosure.A10,Government agencies who lobby other agencies.,2,0.2222222222222222,0,0,2,2
pri_2010,disclosure.A5,Governor's office.,pri_2010,disclosure.A11,"Public entities, other than government agencies.",2,0.2222222222222222,0,0,2,2
pri_2010,disclosure.A6,Executive branch agencies.,pri_2010,disclosure.A11,"Public entities, other than government agencies.",2,0.2222222222222222,0,0,2,2
pri_2010,disclosure.A7,Legislative branch.,pri_2010,disclosure.A11,"Public entities, other than government agencies.",2,0.2222222222222222,0,0,2,2
pri_2010,disclosure.A8,Independent agencies.,pri_2010,disclosure.A11,"Public entities, other than government agencies.",2,0.2222222222222222,0,0,2,2
pri_2010,disclosure.A9,Local governments.,pri_2010,disclosure.A11,"Public entities, other than government agencies.",2,0.2222222222222222,0,0,2,2
pri_2010,disclosure.A10,Government agencies who lobby other agencies.,pri_2010,disclosure.A11,"Public entities, other than government agencies.",2,0.2222222222222222,0,0,2,2
pri_2010,disclosure.E1f_i,Required component of disclosure report: Direct lobbying costs (compensation).,pri_2010,disclosure.E1f_ii,Required component of disclosure report: Indirect lobbying costs (non-compensation).,2,0.2222222222222222,0,0,2,2
pri_2010,disclosure.E1f_i,Required component of disclosure report: Direct lobbying costs (compensation).,pri_2010,disclosure.E2f_ii,Required component of disclosure report: Indirect lobbying costs (non-compensation).,2,0.2222222222222222,0,0,2,2
pri_2010,disclosure.E1f_ii,Required component of disclosure report: Indirect lobbying costs (non-compensation).,pri_2010,disclosure.E2f_i,Required component of disclosure report: Direct lobbying costs (compensation).,2,0.2222222222222222,0,0,2,2
pri_2010,disclosure.E2f_i,Required component of disclosure report: Direct lobbying costs (compensation).,pri_2010,disclosure.E2f_ii,Required component of disclosure report: Indirect lobbying costs (non-compensation).,2,0.2222222222222222,0,0,2,2
FOCAL,scope.1,"The following types of lobbyists are included in the register: professional lobbyists/consultants, in-house company lobbyists, in-house organisation lobbyists, professional consultancies, law firms, think tanks, research institutions, public entities, government agencies/employees",HiredGuns,Q1,"In addition to legislative lobbyists, does the deﬁnition recognize executive branch lobbyists?",1,0.1111111111111111,0,0,1,1
FOCAL,scope.3,"The following are included as targets of lobbying: legislative branches, executive branch officials, Ministers, Deputy Ministers, members of parliament, Director-Generals and senior officials, staff, administrative branch/bureaucracy",Newmark2005,def_legislative_lobbying,legislative lobbying,1,0.1111111111111111,0,0,1,1
FOCAL,scope.3,"The following are included as targets of lobbying: legislative branches, executive branch officials, Ministers, Deputy Ministers, members of parliament, Director-Generals and senior officials, staff, administrative branch/bureaucracy",Newmark2017,def.legislative_lobbying,Legislative lobbying necessitates registering as a lobbyist,1,0.1111111111111111,0,0,1,1
FOCAL,scope.3,"The following are included as targets of lobbying: legislative branches, executive branch officials, Ministers, Deputy Ministers, members of parliament, Director-Generals and senior officials, staff, administrative branch/bureaucracy",Opheim,def.legislative_lobbying,legislative lobbying as a criterion for definition,1,0.1111111111111111,0,0,1,1
FOCAL,scope.3,"The following are included as targets of lobbying: legislative branches, executive branch officials, Ministers, Deputy Ministers, members of parliament, Director-Generals and senior officials, staff, administrative branch/bureaucracy",pri_2010,disclosure.A5,Governor's office.,1,0.1111111111111111,1,0,0,1
FOCAL,scope.3,"The following are included as targets of lobbying: legislative branches, executive branch officials, Ministers, Deputy Ministers, members of parliament, Director-Generals and senior officials, staff, administrative branch/bureaucracy",pri_2010,disclosure.A6,Executive branch agencies.,1,0.1111111111111111,1,0,0,1
FOCAL,scope.3,"The following are included as targets of lobbying: legislative branches, executive branch officials, Ministers, Deputy Ministers, members of parliament, Director-Generals and senior officials, staff, administrative branch/bureaucracy",pri_2010,disclosure.A7,Legislative branch.,1,0.1111111111111111,1,0,0,1
FOCAL,scope.3,"The following are included as targets of lobbying: legislative branches, executive branch officials, Ministers, Deputy Ministers, members of parliament, Director-Generals and senior officials, staff, administrative branch/bureaucracy",pri_2010,disclosure.A8,Independent agencies.,1,0.1111111111111111,1,0,0,1
FOCAL,scope.3,"The following are included as targets of lobbying: legislative branches, executive branch officials, Ministers, Deputy Ministers, members of parliament, Director-Generals and senior officials, staff, administrative branch/bureaucracy",pri_2010,disclosure.A9,Local governments.,1,0.1111111111111111,1,0,0,1
FOCAL,scope.3,"The following are included as targets of lobbying: legislative branches, executive branch officials, Ministers, Deputy Ministers, members of parliament, Director-Generals and senior officials, staff, administrative branch/bureaucracy",pri_2010,disclosure.A10,Government agencies who lobby other agencies.,1,0.1111111111111111,1,0,0,1
FOCAL,scope.4,"A wide breadth of activities are included, eg, oral, written, electronic, virtual communications; organising meetings for others; events; phone calls and emails",Newmark2005,def_legislative_lobbying,legislative lobbying,1,0.1111111111111111,0,0,1,1
FOCAL,scope.4,"A wide breadth of activities are included, eg, oral, written, electronic, virtual communications; organising meetings for others; events; phone calls and emails",Newmark2017,def.legislative_lobbying,Legislative lobbying necessitates registering as a lobbyist,1,0.1111111111111111,0,0,1,1
FOCAL,scope.4,"A wide breadth of activities are included, eg, oral, written, electronic, virtual communications; organising meetings for others; events; phone calls and emails",Opheim,def.legislative_lobbying,legislative lobbying as a criterion for definition,1,0.1111111111111111,0,0,1,1
FOCAL,timeliness.1,"Changes (eg, registering/deregistering lobbyists, new clients) are updated close to real time (eg, daily)",FOCAL,timeliness.3,Ministerial diaries are disclosed monthly (or more frequently),1,0.1111111111111111,1,0,0,1
FOCAL,timeliness.1,"Changes (eg, registering/deregistering lobbyists, new clients) are updated close to real time (eg, daily)",HiredGuns,Q12,How often during each two-year cycle is a lobbyist required to report spending?,1,0.1111111111111111,1,0,0,1
FOCAL,timeliness.1,"Changes (eg, registering/deregistering lobbyists, new clients) are updated close to real time (eg, daily)",Newmark2005,freq_reporting_more_than_annual,frequency of reporting (more frequently than once per year),1,0.1111111111111111,1,0,0,1
FOCAL,timeliness.1,"Changes (eg, registering/deregistering lobbyists, new clients) are updated close to real time (eg, daily)",OpenSecrets,timely_disclosure,Is there timely disclosure (frequency/timing of lobbying activity reports),1,0.1111111111111111,1,0,0,1
FOCAL,timeliness.1,"Changes (eg, registering/deregistering lobbyists, new clients) are updated close to real time (eg, daily)",Opheim,disclosure.frequency,Frequency of reporting required of lobbyists,1,0.1111111111111111,1,0,0,1
FOCAL,timeliness.2,"Lobbying activities are disclosed close to real time (eg, daily)",FOCAL,timeliness.3,Ministerial diaries are disclosed monthly (or more frequently),1,0.1111111111111111,1,0,0,1
FOCAL,timeliness.2,"Lobbying activities are disclosed close to real time (eg, daily)",HiredGuns,Q38,How often are lobby lists updated?,1,0.1111111111111111,1,0,0,1
FOCAL,timeliness.2,"Lobbying activities are disclosed close to real time (eg, daily)",pri_2010,accessibility.Q4,At least some current lobbying data/information available on the website for the most recent year.,1,0.1111111111111111,0,0,1,1
FOCAL,timeliness.3,Ministerial diaries are disclosed monthly (or more frequently),FOCAL,openness.2,"Diaries available online (eg, lobbyists, ministers, ministerial staff)",1,0.1111111111111111,1,0,0,1
FOCAL,timeliness.3,Ministerial diaries are disclosed monthly (or more frequently),HiredGuns,Q12,How often during each two-year cycle is a lobbyist required to report spending?,1,0.1111111111111111,1,0,0,1
FOCAL,timeliness.3,Ministerial diaries are disclosed monthly (or more frequently),Newmark2005,freq_reporting_more_than_annual,frequency of reporting (more frequently than once per year),1,0.1111111111111111,1,0,0,1
FOCAL,timeliness.3,Ministerial diaries are disclosed monthly (or more frequently),OpenSecrets,timely_disclosure,Is there timely disclosure (frequency/timing of lobbying activity reports),1,0.1111111111111111,1,0,0,1
FOCAL,timeliness.3,Ministerial diaries are disclosed monthly (or more frequently),Opheim,disclosure.frequency,Frequency of reporting required of lobbyists,1,0.1111111111111111,1,0,0,1
FOCAL,openness.1,Lobbyist register is online,FOCAL,openness.2,"Diaries available online (eg, lobbyists, ministers, ministerial staff)",1,0.1111111111111111,1,0,0,1
FOCAL,openness.1,Lobbyist register is online,OpenSecrets,public_availability_total,"How easily can the public access disclosed information (composite of three sub-facets, total 5 points)",1,0.1111111111111111,0,0,1,1
FOCAL,openness.1,Lobbyist register is online,Sunlight,document_accessibility,Document Accessibility,1,0.1111111111111111,0,0,1,1
FOCAL,openness.2,"Diaries available online (eg, lobbyists, ministers, ministerial staff)",HiredGuns,Q31,Location/format of registrations or active lobbyist directory,1,0.1111111111111111,1,0,0,1
FOCAL,openness.2,"Diaries available online (eg, lobbyists, ministers, ministerial staff)",HiredGuns,Q32,Location/format of spending reports,1,0.1111111111111111,1,0,0,1
FOCAL,openness.2,"Diaries available online (eg, lobbyists, ministers, ministerial staff)",pri_2010,accessibility.Q1,"At least some lobbying data available (in any format) either by request (email, telephone, fax, etc.) or anonymously (web-based).",1,0.1111111111111111,1,0,0,1
FOCAL,openness.2,"Diaries available online (eg, lobbyists, ministers, ministerial staff)",pri_2010,accessibility.Q2,The state has a dedicated website for lobbying information.,1,0.1111111111111111,1,0,0,1
FOCAL,openness.2,"Diaries available online (eg, lobbyists, ministers, ministerial staff)",pri_2010,accessibility.Q3,How easily a state's lobbying website can be found.,1,0.1111111111111111,1,0,0,1
FOCAL,openness.2,"Diaries available online (eg, lobbyists, ministers, ministerial staff)",pri_2010,accessibility.Q4,At least some current lobbying data/information available on the website for the most recent year.,1,0.1111111111111111,1,0,0,1
FOCAL,openness.3,"Available without registration, free to access, open license (eg, no limits to reuse), non-proprietary format (eg, CSV, not Excel), machine readable",HiredGuns,Q33,Cost of copies,1,0.1111111111111111,0,0,1,1
FOCAL,openness.4,"Downloadable (eg, as files, database)",Sunlight,document_accessibility,Document Accessibility,1,0.1111111111111111,0,1,0,1
FOCAL,descriptors.1,"Full names of lobbyists/organisations, (not abbreviations or ambiguous names)",OpenSecrets,lobbyist_client_disclosure,"Who is lobbying and who is paying for it (lobbyist and client identification, with separate registrations preferred)",1,0.1111111111111111,0,0,1,1
FOCAL,descriptors.6,"Type of lobbyist contract (eg, salaried staff, contracted)",FOCAL,financials.7,Compensated/uncompensated lobbying activities,1,0.1111111111111111,0,1,0,1
FOCAL,relationships.1,Client list (for all consultant lobbyists and firms),pri_2010,disclosure.E2d,Are lobbyists required to disclose the address and phone number of the principals represented?,1,0.1111111111111111,1,0,0,1
FOCAL,relationships.2,Names of all sponsors or members (for associations and representative groups),pri_2010,disclosure.E1j,Are principals required to disclose major financial contributors?,1,0.1111111111111111,1,0,0,1
FOCAL,financials.1,Total lobbying income (for consultant lobbyists/lobby firms),HiredGuns,Q27,Is compensation/salary required to be reported on employer/principal spending reports?,1,0.1111111111111111,0,1,0,1
FOCAL,financials.1,Total lobbying income (for consultant lobbyists/lobby firms),OpenSecrets,lobbyist_compensation_disclosure,How much are lobbyists getting paid (compensation paid to lobbyists by clients),1,0.1111111111111111,0,1,0,1
FOCAL,financials.2,Lobbying income per client,FOCAL,financials.3,"Income sources (eg, including government agencies, grant-making foundations, companies) and amount received",1,0.1111111111111111,0,1,0,1
FOCAL,financials.3,"Income sources (eg, including government agencies, grant-making foundations, companies) and amount received",HiredGuns,Q13,Is compensation/salary required to be reported by a lobbyist on spending reports?,1,0.1111111111111111,0,0,1,1
FOCAL,financials.3,"Income sources (eg, including government agencies, grant-making foundations, companies) and amount received",HiredGuns,Q27,Is compensation/salary required to be reported on employer/principal spending reports?,1,0.1111111111111111,0,0,1,1
FOCAL,financials.3,"Income sources (eg, including government agencies, grant-making foundations, companies) and amount received",Newmark2005,disc_compensation_by_employer,compensation received broken down by employers,1,0.1111111111111111,0,1,0,1
FOCAL,financials.3,"Income sources (eg, including government agencies, grant-making foundations, companies) and amount received",Newmark2017,disclosure.compensation_by_employer,Disclosure required: compensation received broken down by employer,1,0.1111111111111111,0,1,0,1
FOCAL,financials.6,Total lobbying expenditure (both in-house and consulting),HiredGuns,Q14,"Are summaries (totals) of spending classiﬁed by category types (i.e., gifts, entertainment, postage, etc.)?",1,0.1111111111111111,0,0,1,1
FOCAL,financials.6,Total lobbying expenditure (both in-house and consulting),HiredGuns,Q27,Is compensation/salary required to be reported on employer/principal spending reports?,1,0.1111111111111111,0,0,1,1
FOCAL,financials.6,Total lobbying expenditure (both in-house and consulting),Newmark2005,disc_categories_of_expenditures,categories of expenditures,1,0.1111111111111111,0,0,1,1
FOCAL,financials.6,Total lobbying expenditure (both in-house and consulting),Newmark2017,disclosure.categories_of_expenditures,Disclosure required: categories of expenditures,1,0.1111111111111111,0,0,1,1
FOCAL,financials.6,Total lobbying expenditure (both in-house and consulting),Opheim,disclosure.spending_by_category,spending by category,1,0.1111111111111111,0,0,1,1
FOCAL,financials.10,"Expenditures benefitting public officials or employees including financial/non-financial gifts and support, employer/principal on whose behalf expenses were made",HiredGuns,Q17,Is the recipient of the itemized expenditure required to be identiﬁed?,1,0.1111111111111111,0,0,1,1
FOCAL,contact_log.1,Organisation/interest(s) represented (beneficiary),HiredGuns,Q16,Is the lobbyist employer/principal on whose behalf the itemized expenditure was made required to be identiﬁed?,1,0.1111111111111111,0,0,1,1
FOCAL,contact_log.9,Topics/issues discussed,Newmark2005,disc_legislative_admin_action_to_influence,legislative/administrative action seeking to influence,1,0.1111111111111111,0,1,0,1
FOCAL,contact_log.9,Topics/issues discussed,Newmark2017,disclosure.influence_legislation_or_admin,Disclosure required: seeking to influence legislation or administrative action,1,0.1111111111111111,0,1,0,1
FOCAL,contact_log.10,"Outcomes sought (eg, legislation/policies supported/opposed)",FOCAL,contact_log.11,"Targeted areas of public policy or legislation, including a list of official legislative references/bill numbers/measures etc",1,0.1111111111111111,1,0,0,1
FOCAL,contact_log.10,"Outcomes sought (eg, legislation/policies supported/opposed)",HiredGuns,Q20,Is subject matter or bill number to be addressed by a lobbyist required on spending reports?,1,0.1111111111111111,0,1,0,1
FOCAL,contact_log.11,"Targeted areas of public policy or legislation, including a list of official legislative references/bill numbers/measures etc",Opheim,disclosure.legislation_supported_or_opposed,legislation approved or opposed by the lobbyist,1,0.1111111111111111,1,0,0,1
HiredGuns,Q1,"In addition to legislative lobbyists, does the deﬁnition recognize executive branch lobbyists?",Newmark2005,def_elected_officials_as_lobbyists,elected officials as lobbyists,1,0.1111111111111111,0,0,1,1
HiredGuns,Q1,"In addition to legislative lobbyists, does the deﬁnition recognize executive branch lobbyists?",Newmark2005,def_public_employees_as_lobbyists,public employees as lobbyists,1,0.1111111111111111,0,0,1,1
HiredGuns,Q1,"In addition to legislative lobbyists, does the deﬁnition recognize executive branch lobbyists?",Newmark2017,def.elective_officials_as_lobbyists,Elective officials are defined as lobbyists if engaged in lobbying-related behaviors,1,0.1111111111111111,0,0,1,1
HiredGuns,Q1,"In addition to legislative lobbyists, does the deﬁnition recognize executive branch lobbyists?",Newmark2017,def.public_employees_as_lobbyists,Public employees are defined as lobbyists if engaged in lobbying-related behaviors,1,0.1111111111111111,0,0,1,1
HiredGuns,Q1,"In addition to legislative lobbyists, does the deﬁnition recognize executive branch lobbyists?",Opheim,def.elective_officials,elective officials designated as lobbyists,1,0.1111111111111111,0,0,1,1
HiredGuns,Q1,"In addition to legislative lobbyists, does the deﬁnition recognize executive branch lobbyists?",Opheim,def.public_employees,public employees designated as lobbyists,1,0.1111111111111111,0,0,1,1
HiredGuns,Q1,"In addition to legislative lobbyists, does the deﬁnition recognize executive branch lobbyists?",pri_2010,disclosure.A2,Volunteer lobbyists.,1,0.1111111111111111,0,0,1,1
HiredGuns,Q1,"In addition to legislative lobbyists, does the deﬁnition recognize executive branch lobbyists?",pri_2010,disclosure.A4,Lobbying firms.,1,0.1111111111111111,0,0,1,1
HiredGuns,Q1,"In addition to legislative lobbyists, does the deﬁnition recognize executive branch lobbyists?",pri_2010,disclosure.A5,Governor's office.,1,0.1111111111111111,0,0,1,1
HiredGuns,Q1,"In addition to legislative lobbyists, does the deﬁnition recognize executive branch lobbyists?",pri_2010,disclosure.A6,Executive branch agencies.,1,0.1111111111111111,0,0,1,1
HiredGuns,Q1,"In addition to legislative lobbyists, does the deﬁnition recognize executive branch lobbyists?",pri_2010,disclosure.A7,Legislative branch.,1,0.1111111111111111,0,0,1,1
HiredGuns,Q1,"In addition to legislative lobbyists, does the deﬁnition recognize executive branch lobbyists?",pri_2010,disclosure.A8,Independent agencies.,1,0.1111111111111111,0,0,1,1
HiredGuns,Q1,"In addition to legislative lobbyists, does the deﬁnition recognize executive branch lobbyists?",pri_2010,disclosure.A9,Local governments.,1,0.1111111111111111,0,0,1,1
HiredGuns,Q1,"In addition to legislative lobbyists, does the deﬁnition recognize executive branch lobbyists?",pri_2010,disclosure.A10,Government agencies who lobby other agencies.,1,0.1111111111111111,0,0,1,1
HiredGuns,Q1,"In addition to legislative lobbyists, does the deﬁnition recognize executive branch lobbyists?",pri_2010,disclosure.A11,"Public entities, other than government agencies.",1,0.1111111111111111,0,0,1,1
HiredGuns,Q5,Is subject matter or bill number to be addressed by a lobbyist required on registration forms?,HiredGuns,Q20,Is subject matter or bill number to be addressed by a lobbyist required on spending reports?,1,0.1111111111111111,1,0,0,1
HiredGuns,Q5,Is subject matter or bill number to be addressed by a lobbyist required on registration forms?,Newmark2005,disc_legislative_admin_action_to_influence,legislative/administrative action seeking to influence,1,0.1111111111111111,1,0,0,1
HiredGuns,Q5,Is subject matter or bill number to be addressed by a lobbyist required on registration forms?,Newmark2017,disclosure.influence_legislation_or_admin,Disclosure required: seeking to influence legislation or administrative action,1,0.1111111111111111,1,0,0,1
HiredGuns,Q5,Is subject matter or bill number to be addressed by a lobbyist required on registration forms?,Opheim,disclosure.legislation_supported_or_opposed,legislation approved or opposed by the lobbyist,1,0.1111111111111111,1,0,0,1
HiredGuns,Q7,Within how many days must a lobbyist notify the oversight agency of changes in registration?,HiredGuns,Q38,How often are lobby lists updated?,1,0.1111111111111111,0,0,1,1
HiredGuns,Q12,How often during each two-year cycle is a lobbyist required to report spending?,pri_2010,accessibility.Q4,At least some current lobbying data/information available on the website for the most recent year.,1,0.1111111111111111,0,0,1,1
HiredGuns,Q13,Is compensation/salary required to be reported by a lobbyist on spending reports?,Newmark2017,disclosure.contributions_from_others,Disclosure required: contributions received from others for lobbying purposes,1,0.1111111111111111,0,0,1,1
HiredGuns,Q13,Is compensation/salary required to be reported by a lobbyist on spending reports?,Opheim,disclosure.sources_of_income,sources of income,1,0.1111111111111111,0,0,1,1
HiredGuns,Q13,Is compensation/salary required to be reported by a lobbyist on spending reports?,pri_2010,disclosure.E1j,Are principals required to disclose major financial contributors?,1,0.1111111111111111,0,0,1,1
HiredGuns,Q14,"Are summaries (totals) of spending classiﬁed by category types (i.e., gifts, entertainment, postage, etc.)?",Newmark2005,disc_total_expenditures,total expenditures,1,0.1111111111111111,0,0,1,1
HiredGuns,Q14,"Are summaries (totals) of spending classiﬁed by category types (i.e., gifts, entertainment, postage, etc.)?",Newmark2017,disclosure.total_expenditures,Disclosure required: total expenditures toward lobbying,1,0.1111111111111111,0,0,1,1
HiredGuns,Q14,"Are summaries (totals) of spending classiﬁed by category types (i.e., gifts, entertainment, postage, etc.)?",Opheim,disclosure.total_spending,lobbyist's total spending,1,0.1111111111111111,0,0,1,1
HiredGuns,Q14,"Are summaries (totals) of spending classiﬁed by category types (i.e., gifts, entertainment, postage, etc.)?",Sunlight,expenditure_transparency,Expenditure Transparency,1,0.1111111111111111,0,0,1,1
HiredGuns,Q14,"Are summaries (totals) of spending classiﬁed by category types (i.e., gifts, entertainment, postage, etc.)?",pri_2010,disclosure.E1f_i,Required component of disclosure report: Direct lobbying costs (compensation).,1,0.1111111111111111,0,0,1,1
HiredGuns,Q14,"Are summaries (totals) of spending classiﬁed by category types (i.e., gifts, entertainment, postage, etc.)?",pri_2010,disclosure.E1f_ii,Required component of disclosure report: Indirect lobbying costs (non-compensation).,1,0.1111111111111111,0,0,1,1
HiredGuns,Q14,"Are summaries (totals) of spending classiﬁed by category types (i.e., gifts, entertainment, postage, etc.)?",pri_2010,disclosure.E2f_i,Required component of disclosure report: Direct lobbying costs (compensation).,1,0.1111111111111111,0,0,1,1
HiredGuns,Q14,"Are summaries (totals) of spending classiﬁed by category types (i.e., gifts, entertainment, postage, etc.)?",pri_2010,disclosure.E2f_ii,Required component of disclosure report: Indirect lobbying costs (non-compensation).,1,0.1111111111111111,0,0,1,1
HiredGuns,Q15,What spending must be itemized?,Sunlight,expenditure_transparency,Expenditure Transparency,1,0.1111111111111111,1,0,0,1
HiredGuns,Q16,Is the lobbyist employer/principal on whose behalf the itemized expenditure was made required to be identiﬁed?,HiredGuns,Q17,Is the recipient of the itemized expenditure required to be identiﬁed?,1,0.1111111111111111,0,0,1,1
HiredGuns,Q16,Is the lobbyist employer/principal on whose behalf the itemized expenditure was made required to be identiﬁed?,HiredGuns,Q23,What is the statutory provision for a lobbyist giving and reporting gifts?,1,0.1111111111111111,0,0,1,1
HiredGuns,Q17,Is the recipient of the itemized expenditure required to be identiﬁed?,HiredGuns,Q21,Is spending on household members of public ofﬁcials by a lobbyist required to be reported?,1,0.1111111111111111,0,0,1,1
HiredGuns,Q17,Is the recipient of the itemized expenditure required to be identiﬁed?,HiredGuns,Q23,What is the statutory provision for a lobbyist giving and reporting gifts?,1,0.1111111111111111,0,0,1,1
HiredGuns,Q17,Is the recipient of the itemized expenditure required to be identiﬁed?,Newmark2005,disc_expenditures_benefiting_officials,expenditures benefiting public officials or employees,1,0.1111111111111111,0,0,1,1
HiredGuns,Q17,Is the recipient of the itemized expenditure required to be identiﬁed?,Newmark2017,disclosure.expenditures_benefiting_officials,Disclosure required: expenditures benefiting public officials or employees,1,0.1111111111111111,0,0,1,1
HiredGuns,Q17,Is the recipient of the itemized expenditure required to be identiﬁed?,Opheim,disclosure.expenditures_benefitting_public_employees,expenditures benefitting public employees including gifts,1,0.1111111111111111,0,0,1,1
