filing_id	report_period	principal_name	principal_id	lobbyist_name	lobbyist_id	total_expenditure	is_current	filing_action	supersedes	n_positions	n_gifts	n_expenditures	extraction_warnings
20260511LUPA1494376	2026-01-01..2026-04-30	Amgen	org-amgen	Deborah Hackathorn	person-deborah-hackathorn	0.0	True	original		4	0	0	"[""Reporting period label is 'Jan-Apr26'; interpreted as 2026-01-01 through 2026-04-30 (Jan–Apr filing window under the May 31 deadline). Exact start/end dates are inferred from standard OH quarterly-tri-annual period conventions."", ""Section II states 'No expenditures' globally; no expenditure rows emitted for any sub-section (II.A, II.B, II.C, II.D)."", 'Bill titles in Section I are flagged by the form as informational only and not official designations — noted for downstream use.']"
20260512LUPA1494960	2026-01-01..2026-04-30	Ohio Association of Foodbanks	org-ohio-association-of-foodbanks	Joree Novotny	person-joree-novotny	0.0	True	original		3	0	0	"[""Reporting period label is 'Jan-Apr26'; exact start/end dates inferred as 2026-01-01 to 2026-04-30 based on the standard OH Jan–Apr quarterly window (deadline May 31). Confirm if the jurisdiction uses a different convention."", ""Section II states 'No expenditures' globally — no itemized rows were present for any sub-section (II.A, II.B, II.C, II.D); no LobbyingExpenditure records emitted.""]"
20260512LUPA1495224	2026-01-01..2026-04-30	Cigna Corporate Services, LLC	org-cigna-corporate-services-llc	McKenzie K Davis	person-mckenzie-k-davis	0.0	True	original		4	0	0	"[""Reporting period label is 'Jan-Apr26'; interpreted as 2026-01-01 through 2026-04-30. The OH quarterly-triannual cycle typically ends Jan 31, but this label suggests an April end date — human review recommended to confirm exact period boundaries."", ""Section II shows 'No expenditures' globally with no sub-section breakdown provided; no expenditure rows emitted.""]"
20260513LUPA1495792	2026-01-01..2026-04-30	Ohio Council of Behavioral Health & Family Services Providers	org-ohio-council-of-behavioral-health-family-services-providers	Michael Toman	person-michael-toman	0.0	True	original		5	0	0	"[""Reporting period label is 'Jan-Apr26'; interpreted as 2026-01-01 to 2026-04-30. Ohio's standard Jan–Apr window aligns with the May 31 filing deadline, but exact start/end day boundaries are inferred, not explicitly stated in the source."", ""Section II states 'No expenditures' globally — no itemized sections (II.A, II.B, II.C, II.D) are present. No expenditure rows emitted."", 'Bill titles are flagged in source as informational only and not official/exclusive designations — caveat preserved here for auditability.']"
20260513LUPA1495960	2026-01-01..2026-04-30	CoinFlip	org-coinflip	W. Fletch Zimpher	person-w-fletch-zimpher	0.0	True	original		4	0	0	"[""Reporting period label is 'Jan-Apr26'; interpreted as 2026-01-01 through 2026-04-30 (the standard Jan 31-deadline window covering January–April). Exact start/end dates not explicitly stated on form."", 'Bill titles are flagged in the source as informational only and not official or exclusive designations — reproduced as-is in position descriptions per source.', ""Section II states 'No expenditures' globally with no sub-section breakdown; no expenditure rows emitted.""]"
20260515EUPA1496748	2026-01-01..2026-04-30	The Repair Association	org-the-repair-association	William Hinman	person-william-hinman	0.0	True	original		3	0	0	"[""This is an Executive Agency AER (not a Legislative AER). Section I discloses executive agency lobbying activity across three agencies (Commerce, Governor, Lieutenant Governor), each with the same decision description ('Decisions regarding consumer rights') and no Decision/Rule # provided. The LobbyingPosition schema has no dedicated field for agency name or decision/rule number; agency name has been recorded in general_issue_area and description as best fit, but the agency-specific structure is not fully representable."", ""Reporting period label is 'Jan-Apr26'; interpreted as January 1 – April 30, 2026. The exact start/end day boundaries are inferred, not explicitly stated."", ""Section II expenditures are 'No expenditures'; no expenditure rows emitted.""]"
20260515EUPA1496886	2026-01-01..2026-04-30	Centene Corporation	org-centene-corporation	Andrew D Bowers	person-andrew-d-bowers	0.0	True	original		0	0	0	"['This AER is an Executive Agency form (not a Legislative Agent AER). The form covers executive agency lobbying activity (ORC executive regime), not the legislative regime (ORC §§101.70-101.79). The schema does not have a distinct field to distinguish legislative vs. executive AER type; this has been noted here for human review.', ""Section I discloses 'No agency decisions' — no lobbying positions extracted."", ""Section II discloses 'No expenditures' — no expenditure rows extracted.""]"
20260515EUPA1496930	2026-01-01..2026-04-30	Regional Income Tax Agency	org-regional-income-tax-agency	Anthony Aquillo	person-anthony-aquillo	0.0	True	original		0	0	0	"[""This is an Executive Agency AER (not a Legislative AER). The form heading reads 'View Agent Executive AER' and Section I is titled 'Executive Agency Lobbying Activity', governed by the executive lobbying regime, not ORC §§101.70-101.79. The schema and extraction rules supplied reference the legislative regime; this distinction is noted for human review."", ""Section I: 'No agency decisions' — no LobbyingPosition rows emitted."", ""Section II: 'No expenditures' — no LobbyingExpenditure rows emitted."", ""Reporting period label 'Jan-Apr26' interpreted as January 1 – April 30, 2026. Ohio executive AER deadlines differ from legislative AER deadlines; the exact period boundary dates may need confirmation.""]"
20260516EUPA1497156	2026-01-01..2026-04-30	Life Connection	org-life-connection	Michelle M Fitzgibbon	person-michelle-m-fitzgibbon	0.0	True	original		0	0	0	"[""This is an Executive Agency AER (not a Legislative AER). The form covers executive agency lobbying activity under a different OLAC regime. The schema's LobbyingPosition entity is designed for bills/resolutions; the disclosed item here is an agency decision (Ohio Dept. of Rehabilitation & Corrections — 'Discussing opportunities for modernizing the donation process', no Decision/Rule # provided). It has been captured as a LobbyingEngagement instead, which is the closest available schema fit."", 'No Decision/Rule # was provided for the Rehabilitation & Corrections agency decision; the field was left blank in the source.', ""Reporting period label is 'Jan-Apr26'; interpreted as 2026-01-01 to 2026-04-30. Ohio executive agent AERs use a Jan–Apr window (due May 31), consistent with this interpretation."", ""Section II states 'No expenditures'; no LobbyingExpenditure rows emitted.""]"
20260518EUPA1491744	2026-01-01..2026-04-30	Ohio Suicide Prevention Foundation	org-ohio-suicide-prevention-foundation	Tony Coder	person-tony-coder	0.0	True	original		0	0	0	"[""This is an Executive Agency AER (not a Legislative AER). The form header reads 'View Agent Executive AER' and Section I covers 'Executive Agency Lobbying Activity' / 'agency decisions', not legislative bills. The LobbyingFiling schema does not have a distinct field to flag executive vs. legislative regime; recorded here for human review."", ""Section I: 'No agency decisions' — no lobbying activity to record."", ""Section II: 'No expenditures' — no expenditure rows emitted."", ""Reporting period label 'Jan-Apr26' interpreted as 2026-01-01 through 2026-04-30 (executive regime uses Jan–Apr window rather than the legislative quarterly windows).""]"
20260518EUPA1498126	2026-01-01..2026-04-30	ZHF Consulting LLC	org-zhf-consulting-llc	Thomas M Zaino	person-thomas-m-zaino	0.0	True	original		0	0	0	"['This is an Executive Agency AER (not a Legislative AER). The filer lobbied an executive agency (Taxation / Tax Policy), not the legislature. The LobbyingFiling schema does not have a dedicated field distinguishing executive-agency vs. legislative regime; this is captured only in the engagements[].institution field.', 'Section I discloses an executive agency decision (Agency: Taxation, Decision Description: Tax Policy) with no Decision/Rule # provided. No bill references are applicable; the engagement is recorded under engagements[] rather than positions[].', ""Section II states 'No expenditures'; no LobbyingExpenditure rows were emitted."", ""Reporting period label 'Jan-Apr26' was interpreted as 2026-01-01 through 2026-04-30. The exact start/end day boundaries for this period are not explicitly stated on the form.""]"
20260519LUPA1498832	2026-01-01..2026-04-30	Johnson & Johnson	org-johnson-johnson	Kelsey Woolard	person-kelsey-woolard	0.0	True	original		6	0	0	"[""Reporting period label is 'Jan-Apr26'; mapped to 2026-01-01 – 2026-04-30. Ohio's Jan–Apr window typically runs January 1 – April 30; confirm if the exact end date differs from the standard May 31 deadline window."", ""Section II states 'No expenditures' — no expenditure rows emitted for any sub-section (II.A, II.B, II.C, II.D).""]"
20260520EUPA1501358	2026-01-01..2026-04-30	Green Lawn Cemetery Association	org-green-lawn-cemetery-association	William Vorys	person-william-vorys	0.0	True	original		0	0	0	"[""This AER is an Executive Agency form (OLAC 'View Agent Executive AER'), not a Legislative Agent AER. The regime is executive agency lobbying (not ORC §§101.70-101.79 legislative). Schema has no dedicated field to distinguish executive vs. legislative AER type; noted here for human review."", ""Reporting period is labeled 'Jan-Apr26' on the form. Ohio executive AER periods do not map directly to the legislative quarterly windows (May 31 / Sep 30 / Jan 31). Reporting period start/end inferred as 2026-01-01 to 2026-04-30 based on the label; exact statutory boundaries should be confirmed."", ""Section I discloses 'No agency decisions' — no LobbyingPosition rows emitted."", ""Section II discloses 'No expenditures' — no LobbyingExpenditure rows emitted.""]"
20260520LUPA1499716	2026-01-01..2026-04-30	Blood Cancer United, Inc.	org-blood-cancer-united-inc	Dave Almeida	person-dave-almeida	0.0	True	original		0	0	0	"[""Section I: 'No Activity Reported' — no bills or resolutions disclosed; positions list is empty."", ""Section II: 'No expenditures' — all expenditure sections (II.A–D) are empty; expenditure list is empty."", ""Reporting period label 'Jan-Apr26' interpreted as 2026-01-01 through 2026-04-30 (standard OH Jan–Apr window). Exact start/end dates not explicitly stated in source.""]"
20260520LUPA1499942	2026-01-01..2026-04-30	Ohio Credit Union League & Affiliates	org-ohio-credit-union-league-affiliates	David A Battocletti	person-david-a-battocletti	4.7	True	original		42	0	1	"['Section II.D splits into three sub-amounts: Meals Under $50 ($4.70), Speaking Engagements ($0.00), National Conference Meals ($0.00). Per extraction rules, one entertainment row emitted for the non-zero total ($4.70); the three-way sub-breakdown is not representable in the schema and is lost.', ""Reporting period label in source is 'Jan-Apr26', interpreted as January 1 – April 30, 2026. The OH legislative AER Jan-deadline window typically covers May–January; the label 'Jan-Apr26' suggests a non-standard or extended window. Human review recommended to confirm exact period dates."", ""The disclaimer text 'ANY LEGISLATIVE TITLES APPEARING IN THE DISCLOSURE ABOVE ARE FOR INFORMATIONAL PURPOSES ONLY...' appears in the source but has no schema field; noted here for completeness.""]"
20260520LUPA1500112	2026-01-01..2026-04-30	AARP	org-aarp	Benjamin Webb	person-benjamin-webb	0.0	True	original		7	0	0	"[""Section II states 'No expenditures' — no expenditure rows emitted for any sub-section (II.A, II.B, II.C, II.D)."", ""Reporting period label is 'Jan-Apr26'; start date inferred as 2026-01-01 and end date as 2026-04-30 based on the Ohio Jan–Apr quarterly window (deadline May 31). Exact boundary dates not explicitly stated in source."", ""Disclaimer note present in source: 'ANY LEGISLATIVE TITLES APPEARING IN THE DISCLOSURE ABOVE ARE FOR INFORMATIONAL PURPOSES ONLY AND NOT INTENDED TO BE AN OFFICIAL OR EXCLUSIVE DESIGNATION OF ANY LEGISLATION CURRENTLY BEFORE OR ENACTED BY THE OHIO GENERAL ASSEMBLY.' Not representable in schema; noted here for completeness.""]"
20260520LUPA1500422	2026-01-01..2026-04-30	Imagine Learning	org-imagine-learning	Victor F Hipsley	person-victor-f-hipsley	0.0	True	original		2	0	0	"[""Reporting period label 'Jan-Apr26' implies January–April 2026; reporting_period_start set to 2026-01-01 and reporting_period_end set to 2026-04-30 by inference from the standard OH Jan-Apr window, as exact boundary dates are not explicitly stated in the source.""]"
20260520LUPA1500954	2026-01-01..2026-04-30	Healthcare Distribution Alliance	org-healthcare-distribution-alliance	Kevin Shimp	person-kevin-shimp	0.0	True	original		5	0	0	"[""Reporting period label is 'Jan-Apr26'; interpreted as January 1 – April 30, 2026 (Ohio Jan 31-deadline quarterly window). Exact start/end dates inferred from Ohio AER convention; not explicitly stated in source."", ""Section II states 'No expenditures' globally — no itemized rows emitted for Sections II.A, II.B, II.C, or II.D."", ""Bill title disclaimer present in source ('ANY LEGISLATIVE TITLES APPEARING IN THE DISCLOSURE ABOVE ARE FOR INFORMATIONAL PURPOSES ONLY…'); captured here for completeness but has no schema slot.""]"
20260521EUPA1502660	2026-01-01..2026-04-30	NAR Solutions, Inc.	org-nar-solutions-inc	Spencer Gross	person-spencer-gross	0.0	True	original		0	0	0	"[""This AER is an Executive Agency form (not a Legislative AER). The form header reads 'View Agent Executive AER' and Section I is titled 'Executive Agency Lobbying Activity' — it tracks executive agency decisions, not legislative bills/resolutions. The extraction brief covers Legislative Agent AERs; this filing falls under a different regime. No agency decisions were disclosed and no expenditures were reported."", ""Reporting period label 'Jan-Apr26' does not map to a standard OH legislative AER quarter (May 31 / Sep 30 / Jan 31 windows). Interpreted as January 1 – April 30, 2026 for an executive agency reporting cycle. Exact start/end dates may differ from the official period definition."", ""Section I: 'No agency decisions' — no LobbyingPosition rows emitted."", ""Section II: 'No expenditures' — no LobbyingExpenditure rows emitted.""]"
20260521EUPA1502750	2026-01-01..2026-04-30	Ohio School-Based Health Alliance	org-ohio-school-based-health-alliance	Markee Osborne	person-markee-osborne	0.0	True	original		0	0	0	"[""This is an Executive Agency AER (not a Legislative AER). The form covers executive agency lobbying activity and expenditures, not legislative bill/resolution advocacy. The schema's LobbyingFiling does not have a dedicated field distinguishing executive-branch from legislative-branch filings; this distinction is noted here for human review."", ""Section I discloses 'No agency decisions' — no LobbyingPosition rows emitted."", ""Section II discloses 'No expenditures' — no LobbyingExpenditure rows emitted."", ""Reporting period label is 'Jan-Apr26'; interpreted as January 1 – April 30, 2026 (executive regime uses a Jan–Apr window rather than the legislative Jan 31 deadline window).""]"
20260521LUPA1502242	2026-01-01..2026-04-30	Greater Cleveland Sports Commission	org-greater-cleveland-sports-commission	Jackson Bergdoll	person-jackson-bergdoll	0.0	True	original		1	0	0	"[""Reporting period label is 'Jan-Apr26'; interpreted as 2026-01-01 through 2026-04-30. Ohio AER windows typically end May 31 (filed by May 31), so start/end dates are inferred — confirm against OLAC official period definitions."", ""Section II shows 'No expenditures'; no expenditure rows emitted for any sub-section (II.A–D).""]"
20260521LUPA1502300	2026-01-01..2026-04-30	Aircraft Owners and Pilots Association	org-aircraft-owners-and-pilots-association	Kyle Lewis	person-kyle-lewis	0.0	True	original		0	0	0	"[""Section I: 'No Activity Reported' — no bills or resolutions disclosed; zero LobbyingPosition rows emitted."", ""Section II: 'No expenditures' — all expenditure sections (A, B, C, D) are empty; zero LobbyingExpenditure rows emitted."", ""Reporting period label is 'Jan-Apr26'; interpreted as 2026-01-01 through 2026-04-30 (standard OH Jan–Apr window ending before the May 31 deadline).""]"
20260521LUPA1502316	2026-01-01..2026-04-30	Alvis, Inc.	org-alvis-inc	Andrew Minton	person-andrew-minton	0.0	True	original		1	0	0	"[""Reporting period label is 'Jan-Apr26'; interpreted as January 1 – April 30, 2026. Ohio's standard Jan-filing window typically runs Aug 1 – Dec 31 of the prior year; this label suggests a non-standard or renamed period. Exact start/end dates should be verified against OLAC's period definitions."", ""Section II states 'No expenditures' globally — no itemized or aggregate expenditure rows emitted for any sub-section (A, B, C, or D).""]"
20260521LUPA1502536	2026-01-01..2026-04-30	FEWI Development Corporation	org-fewi-development-corporation	Patrick Schwartz	person-patrick-schwartz	0.0	True	original		0	0	0	"[""Reporting period label is 'Jan-Apr26'; interpreted as 2026-01-01 to 2026-04-30, consistent with the OH legislative AER Jan 31 deadline cycle covering January–April."", ""Section I: 'No Activity Reported' — no LobbyingPosition rows emitted."", ""Section II: 'No expenditures' — no LobbyingExpenditure rows emitted for any sub-section (II.A–D).""]"
20260522EUPA1504586	2026-01-01..2026-04-30	Alliance For Automotive Innovation	org-alliance-for-automotive-innovation	Joshua Sanders	person-joshua-sanders	0.0	True	original		0	0	0	"[""This AER is an Executive Agency (not Legislative) form — OLAC 'View Agent Executive AER'. The LobbyingFiling schema does not have a dedicated field to distinguish legislative vs. executive-agency regime; filed under filing_type='activity_report' without further differentiation."", ""Section I lists 'No agency decisions' — no LobbyingPosition rows emitted."", ""Section II lists 'No expenditures' — no LobbyingExpenditure rows emitted."", ""Reporting period label is 'Jan-Apr26'; interpreted as 2026-01-01 through 2026-04-30 (executive-agency Jan–Apr window). Exact start/end dates not explicitly stated in source.""]"
20260522LUPA1504886	2026-01-01..2026-04-30	DirecTV, LLC	org-directv-llc	Daniel A Reinhard	person-daniel-a-reinhard	2.73	True	original		0	0	1	"['Section II.D breaks down into three sub-categories: Meals Under $50 ($2.73), Speaking Engagements ($0.00), and National Conference Meals ($0.00). The schema has only one entertainment row for aggregate Section D; the sub-category breakdown is lost.', ""Reporting period label is 'Jan-Apr26'; interpreted as January 1 – April 30, 2026 (Ohio Jan 31-deadline quarter). Exact start/end day boundaries are not stated on the form."", ""Section I shows 'No Activity Reported'; no LobbyingPosition rows were emitted."", 'Sections II.A (Gifts), II.B (Itemized Meals & Beverages), and II.C (Dinner/Party/Function) are all empty; no expenditure rows were emitted for those sections.']"
20260522LUPA1505132	2026-01-01..2026-04-30	Vitra Health	org-vitra-health	Erin Synk	person-erin-synk	0.0	True	original		0	0	0	"[""Reporting period label is 'Jan-Apr26'; OH AER reporting windows are typically Jan–Apr (filed by May 31). Mapped to 2026-01-01 / 2026-04-30."", ""Section I: 'No Activity Reported' — no LobbyingPosition rows emitted."", ""Section II: 'No expenditures' — no LobbyingExpenditure rows emitted.""]"
20260526EUPA1505644	2026-01-01..2026-04-30	Ohio Education Association	org-ohio-education-association	Matthew M Dotson	person-matthew-m-dotson	0.0	True	original		0	0	0	"[""This is an Executive Agency AER (executive-branch lobbying), not a Legislative AER. The filing form is 'OLAC - View Agent Executive AER', governed by the executive lobbying regime, not ORC §§101.70-101.79. The extraction brief targets legislative AERs; this filing may belong to a different regulatory category."", ""Section I reports 'No agency decisions' — no LobbyingPosition rows emitted."", ""Section II reports 'No expenditures' — no LobbyingExpenditure rows emitted."", ""Reporting period is labeled 'Jan-Apr26'; interpreted as 2026-01-01 through 2026-04-30 (executive AER Jan–Apr window). Exact start/end dates are inferred from the period label, not explicitly stated.""]"
20260526EUPA1505944	2026-01-01..2026-04-30	Turo, Inc.	org-turo-inc	Thomas P Pappas	person-thomas-p-pappas	0.0	True	original		0	0	0	"[""This AER is an Executive Agency form (OLAC 'View Agent Executive AER'), not a Legislative Agent AER. The regime is executive agency lobbying (ORC §§121.60-121.69), not legislative (ORC §§101.70-101.79). The schema does not have a distinct field to flag executive vs. legislative regime; this distinction is noted here for human review."", ""Section I discloses 'No agency decisions' — no LobbyingPosition rows emitted."", ""Section II discloses 'No expenditures' — no LobbyingExpenditure rows emitted."", ""Reporting period label is 'Jan-Apr26'; reporting_period_start inferred as 2026-01-01 and reporting_period_end inferred as 2026-04-30 based on the Jan–Apr window convention for this Ohio executive AER deadline cycle.""]"
20260526EUPA1506792	2026-01-01..2026-04-30	Ohio Distiller's Guild	org-ohio-distiller-s-guild	Charles H Gerhardt, III	person-charles-h-gerhardt-iii	0.0	True	original		2	0	0	"['This is an Executive Agency AER (not a legislative AER). Section I discloses specific agency decisions with active advocacy (Commerce and Fire Marshall), not bills/resolutions. The LobbyingPosition schema has no dedicated fields for agency name, decision description, or decision/rule number; these have been mapped to general_issue_area (agency) and description (decision description). Decision/Rule # was blank in the source.', ""Reporting period label is 'Jan-Apr26', interpreted as January–April 2026. The schema uses start/end dates; start mapped to 2026-01-01 and end to 2026-04-30. Ohio executive AER Jan–Apr period end date may officially be April 30; confirm if a different convention applies.""]"
20260526EUPA1507830	2026-01-01..2026-04-30	Meta Platforms, Inc.	org-meta-platforms-inc	Lisa H Dodge	person-lisa-h-dodge	0.0	True	original		0	0	0	"[""This is an Executive Agency AER (executive lobbying regime), not a Legislative Agent AER. The form header reads 'View Agent Executive AER' and references JLEC executive agency lobbying (ORC §121.60 et seq.), not the legislative regime (ORC §§101.70-101.79). The extraction brief assumed a legislative filing; the regime distinction is flagged for human review."", ""Section I discloses 'No agency decisions' — no LobbyingPosition rows emitted."", ""Section II discloses 'No expenditures' — no LobbyingExpenditure rows emitted."", ""Reporting period label is 'Jan-Apr26'; interpreted as January 1 – April 30, 2026. Ohio executive AER May 31 deadline aligns with this window, but exact start/end dates are inferred from the period label, not stated explicitly.""]"
20260526EUPA1508506	2026-01-01..2026-04-30	Southwest Ohio Regional Transit Authority	org-southwest-ohio-regional-transit-authority	James T Benedict	person-james-t-benedict	0.0	True	original		2	0	0	"[""This is an Executive Agency AER (not a Legislative AER). Section I discloses executive agency lobbying activity (contacts with Governor and Transportation agency), not legislative bills/resolutions. The LobbyingPosition schema does not have dedicated fields for agency name or decision/rule number; these were mapped to general_issue_area and description as best approximations. Agency names ('Governor', 'Transportation') and decision descriptions are preserved in position descriptions, but the Decision/Rule# column was blank in the source."", ""Reporting period label is 'Jan-Apr26', interpreted as January 1 – April 30, 2026. The exact start/end dates are inferred from the period label, not explicitly stated."", ""Section II states 'No expenditures'; no expenditure rows were emitted.""]"
20260526EUPA1508826	2026-01-01..2026-04-30	Gavin Generation II, LLC	org-gavin-generation-ii-llc	W Zachary Holzapfel	person-w-zachary-holzapfel	0.0	True	original		0	0	0	"[""This is an Executive Agency AER (not a Legislative AER). The form covers executive agency lobbying activity (JobsOhio and Public Utilities Commission), not legislative bill/resolution activity. The schema's LobbyingPosition entity is oriented toward bills; the agency decisions (JobsOhio – Energy Policy; Public Utilities Commission – Energy Policy) were not emitted as LobbyingPositions because they reference agency decisions/rules, not legislation. Decision/Rule # fields were blank in the source."", 'Section I discloses two executive agency lobbying activities: (1) Agency: JobsOhio, Decision Description: Energy Policy, Decision/Rule #: [blank]; (2) Agency: Public Utilities Commission, Decision Description: Energy Policy, Decision/Rule #: [blank]. No schema slot exists for executive agency decision references on LobbyingFiling; information retained here in extraction_warnings.', ""Reporting period label 'Jan-Apr26' interpreted as January 1, 2026 – April 30, 2026 (pre-May 31 deadline cycle for executive AERs).""]"
20260526LUPA1506034	2026-01-01..2026-04-30	Ohio Hospital Association	org-ohio-hospital-association	Mike Abrams	person-mike-abrams	0.0	True	original		3	0	0	"[""Section I lists 'CB DOH0105168' — this appears to be an Ohio administrative/committee bill or docket reference (prefix 'CB DOH') rather than a standard House (HB) or Senate (SB) bill. It is not resolvable to a standard legislative bill number from the source text alone; stored as-is in bill_reference.original_text with reference_type='bill' pending human review."", ""Reporting period label 'Jan-Apr26' does not specify exact start/end dates. Dates inferred as 2026-01-01 through 2026-04-30 based on the standard Ohio legislative AER Jan–Apr window; human review advised."", ""Section II states 'No expenditures' — no expenditure rows emitted for any sub-section (II.A, II.B, II.C, II.D).""]"
20260526LUPA1507184	2026-01-01..2026-04-30	Ohio School Health Services Association (OSHSA)	org-ohio-school-health-services-association-oshsa	Bryan Williams	person-bryan-williams	0.0	True	original		0	0	0	"[""Reporting period label is 'Jan-Apr26'; Ohio legislative AERs use a Jan–Apr window (due May 31). Interpreted as 2026-01-01 to 2026-04-30. Exact start/end dates not explicitly stated in the source."", ""Section I: 'No Activity Reported' — no LobbyingPosition rows emitted."", ""Section II: 'No expenditures' — no LobbyingExpenditure rows emitted for any sub-section (II.A, II.B, II.C, II.D).""]"
20260526LUPA1507534	2026-01-01..2026-04-30	Cincinnati Children's Hospital Medical Center	org-cincinnati-children-s-hospital-medical-center	Alana Tucker	person-alana-tucker	0.0	True	original		12	0	0	"[""Reporting period label is 'Jan-Apr26'; interpreted as 2026-01-01 through 2026-04-30. Ohio's Jan-Apr window typically runs January 1 – April 30 under the May 31 deadline cycle."", ""Section II shows 'No expenditures' globally — no rows emitted for Sections A, B, C, or D.""]"
20260526LUPA1508874	2026-01-01..2026-04-30	MobilityWorks	org-mobilityworks	Scott Owens	person-scott-owens	0.0	True	original		0	0	0	"[""Section I: 'No Activity Reported' — no bills or resolutions disclosed; zero LobbyingPosition records emitted."", ""Section II: 'No expenditures' — all expenditure sections (A, B, C, D) are empty; zero LobbyingExpenditure records emitted."", ""Reporting period label 'Jan-Apr26' interpreted as 2026-01-01 through 2026-04-30 (Ohio Jan–Apr window with May 31 deadline); exact end date not explicitly stated in source.""]"
20260526LUPA1509028	2026-01-01..2026-04-30	Xavier University	org-xavier-university	Ronald Romito	person-ronald-romito	0.0	True	original		3	0	0	"[""Reporting period label is 'Jan-Apr26'; interpreted as January 1 – April 30, 2026 (standard OH Jan–Apr window with May 31 deadline)."", ""Section II states 'No expenditures' globally — no expenditure rows emitted for any sub-section (A, B, C, or D)."", ""Bill titles are flagged in the source as 'for informational purposes only and not intended to be an official or exclusive designation'; captured as-filed.""]"
20260526LUPA1509340	2026-01-01..2026-04-30	National Wildlife Federation	org-national-wildlife-federation	Rebecca Meuninck	person-rebecca-meuninck	0.0	True	original		0	0	0	"[""Reporting period label is 'Jan-Apr26'; OH legislative AER periods are typically Jan–Apr (May 31 deadline). reporting_period_start set to 2026-01-01 and reporting_period_end set to 2026-04-30 by convention; exact boundary dates not explicitly stated in source."", ""Section I shows 'No Activity Reported' — no LobbyingPosition rows emitted."", ""Section II shows 'No expenditures' — no LobbyingExpenditure rows emitted.""]"
20260527EUPA1510294	2026-01-01..2026-04-30	Coalition For Ticket Fairness	org-coalition-for-ticket-fairness	William L Byers, IV	person-william-l-byers-iv	0.0	True	original		0	0	0	"[""This AER is an Executive Agency form (OLAC 'View Agent Executive AER'), not a Legislative AER. Section I covers 'Executive Agency Lobbying Activity' (agency decisions), not legislative bills/resolutions. No legislative positions are reported."", ""Section I discloses 'No agency decisions' — no lobbying activity rows to extract."", ""Section II discloses 'No expenditures' — no expenditure rows to extract."", ""Reporting period label is 'Jan-Apr26'; interpreted as January 1 – April 30, 2026. Ohio executive AERs use a Jan–Apr window (due May 31), consistent with the May 27, 2026 filed date.""]"
20260527EUPA1511096	2026-01-01..2026-04-30	Aultman Hospital	org-aultman-hospital	Jason A Paduchik	person-jason-a-paduchik	0.0	True	original		0	0	0	"[""This AER is an Executive Agency form (OLAC 'View Agent Executive AER'), not a Legislative Agent AER. The extraction brief targets legislative AERs (ORC §§101.70-101.79); this filing covers executive agency lobbying activity. The regime difference is noted for human review."", ""Section I states 'No agency decisions' — no lobbying positions extracted."", ""Section II states 'No expenditures' — no expenditure rows extracted."", ""Reporting period label is 'Jan-Apr26'; interpreted as 2026-01-01 through 2026-04-30. Ohio executive AER periods may differ from legislative periods; confirm exact end date.""]"
20260527LUPA1509700	2026-01-01..2026-04-30	GlaxoSmithKline	org-glaxosmithkline	Sandra Benen	person-sandra-benen	0.0	True	original		0	0	0	"[""Reporting period label is 'Jan-Apr26'; interpreted as January 1 – April 30, 2026. The exact start/end day boundaries for this Ohio tri-annual window are inferred from convention (Jan 1 – Apr 30); the form does not state explicit calendar dates."", ""Section I: 'No Activity Reported' — no LobbyingPosition rows emitted."", ""Section II: 'No expenditures' — no LobbyingExpenditure rows emitted for any sub-section (II.A Gifts, II.B Itemized Meals & Beverages, II.C Dinner/Party/Function, II.D Aggregate).""]"
20260527LUPA1509802	2026-01-01..2026-04-30	Edmentum	org-edmentum	Madison Whalen	person-madison-whalen	15.0	True	original		2	0	1	"['Section II.D splits into three sub-amounts: Meals Under $50 ($15.00), Speaking Engagements ($0.00), National Conference Meals ($0.00). Schema supports only one entertainment row for the Section D aggregate; sub-breakdown is lost.', ""Reporting period label is 'Jan-Apr26' (January–April 2026). OH AER periods typically run Jan–Apr; start mapped to 2026-01-01 and end mapped to 2026-04-30 by convention, but exact boundary dates are not stated on the form.""]"
20260527LUPA1510448	2026-01-01..2026-04-30	Cleveland Public Theatre	org-cleveland-public-theatre	Brian Durdle	person-brian-durdle	0.0	True	original		0	0	0	"[""Reporting period label is 'Jan-Apr26'; interpreted as 2026-01-01 to 2026-04-30 (the Ohio Jan 31 deadline window). Exact start/end dates not explicitly stated on form."", ""Section I: 'No Activity Reported' — no LobbyingPosition rows emitted."", ""Section II: 'No expenditures' — no LobbyingExpenditure rows emitted.""]"
20260527LUPA1510720	2026-01-01..2026-04-30	Caregiver Inc.	org-caregiver-inc	Matt Carle	person-matt-carle	0.0	True	original		0	0	0	"[""Section I shows 'No Activity Reported' — no bills or resolutions were disclosed for this reporting period; no LobbyingPosition records emitted."", ""Section II shows 'No expenditures' — no expenditure records emitted for any sub-section."", ""Reporting period label is 'Jan-Apr26'; interpreted as 2026-01-01 through 2026-04-30. Ohio's standard Jan-Apr window (Jan 31 deadline cycle) typically runs February–April; the exact start date is inferred as January 1 and end date as April 30 based on the period label.""]"
