filing_id	id	state	filing_type	filer_role	reporting_year	reporting_period	lobbyist_id	client_id	total_compensation
781097	NY-filing-781097-hinman-straub-advisors-llc-holistic-alternative-recovery-trust	NY	expenditure_report	firm	2025	July/Dec	NY-lobbyist-hinman-straub-advisors-llc	NY-client-holistic-alternative-recovery-trust	36000
781097	NY-filing-781097-the-parkside-group-llc-holistic-alternative-recovery-trust	NY	expenditure_report	firm	2025	July/Dec	NY-lobbyist-the-parkside-group-llc	NY-client-holistic-alternative-recovery-trust	30000
781099	NY-filing-781099-statewide-public-affairs-inc-lifecycles-renewables-inc	NY	expenditure_report	firm	2025	July/Dec	NY-lobbyist-statewide-public-affairs-inc	NY-client-lifecycles-renewables-inc	9000
781102	NY-filing-781102-empire-strategic-planning-inc-yonkers-clsa	NY	expenditure_report	firm	2025	July/Dec	NY-lobbyist-empire-strategic-planning-inc	NY-client-yonkers-clsa	6000
781103	NY-filing-781103-greenberg-traurig-llp-vision-rehabilitation-association-new-york	NY	expenditure_report	firm	2025	July/Dec	NY-lobbyist-greenberg-traurig-llp	NY-client-vision-rehabilitation-association-new-york	10500
781105	NY-filing-781105-greenberg-traurig-llp-new-york-new-jersey-2026-world-cup-host-committee	NY	expenditure_report	firm	2025	July/Dec	NY-lobbyist-greenberg-traurig-llp	NY-client-new-york-new-jersey-2026-world-cup-host-committee	42000
781111	NY-filing-781111-cozen-o-connor-public-strategies-llc-57-59-second-realty-associates-llc	NY	expenditure_report	firm	2025	July/Dec	NY-lobbyist-cozen-o-connor-public-strategies-llc	NY-client-57-59-second-realty-associates-llc	24000
781118	NY-filing-781118-greenberg-traurig-llp-bldg-management-co-inc	NY	expenditure_report	firm	2025	July/Dec	NY-lobbyist-greenberg-traurig-llp	NY-client-bldg-management-co-inc	32930
781119	NY-filing-781119-brown-weinraub-advisors-llc-city-of-buffalo	NY	expenditure_report	firm	2025	July/Dec	NY-lobbyist-brown-weinraub-advisors-llc	NY-client-city-of-buffalo	10000
781119	NY-filing-781119-masiello-martucci-hughes-city-of-buffalo	NY	expenditure_report	firm	2025	July/Dec	NY-lobbyist-masiello-martucci-hughes	NY-client-city-of-buffalo	15000
781120	NY-filing-781120-brown-weinraub-advisors-llc-russell-sage-college	NY	expenditure_report	firm	2025	July/Dec	NY-lobbyist-brown-weinraub-advisors-llc	NY-client-russell-sage-college	45000
781125	NY-filing-781125-catalyst-government-relations-llc-np-staten-island-industrial-llc	NY	expenditure_report	firm	2025	July/Dec	NY-lobbyist-catalyst-government-relations-llc	NY-client-np-staten-island-industrial-llc	30000
781125	NY-filing-781125-pitta-bishop-del-giorno-llc-np-staten-island-industrial-llc	NY	expenditure_report	firm	2025	July/Dec	NY-lobbyist-pitta-bishop-del-giorno-llc	NY-client-np-staten-island-industrial-llc	42000
781127	NY-filing-781127-catskill-mountainkeeper-inc-catskill-mountainkeeper-inc	NY	expenditure_report	firm	2025	July/Dec	NY-lobbyist-catskill-mountainkeeper-inc	NY-client-catskill-mountainkeeper-inc	7619
781129	NY-filing-781129-o-donnell-associates-llc-total-wine	NY	expenditure_report	firm	2025	July/Dec	NY-lobbyist-o-donnell-associates-llc	NY-client-total-wine	37500
781135	NY-filing-781135-o-donnell-associates-llc-grid-connected-infrastructure-llc	NY	expenditure_report	firm	2025	July/Dec	NY-lobbyist-o-donnell-associates-llc	NY-client-grid-connected-infrastructure-llc	42000
781138	NY-filing-781138-o-donnell-associates-llc-rural-outreach-center	NY	expenditure_report	firm	2025	July/Dec	NY-lobbyist-o-donnell-associates-llc	NY-client-rural-outreach-center	20000
781142	NY-filing-781142-o-donnell-associates-llc-forward-financing-llc	NY	expenditure_report	firm	2025	July/Dec	NY-lobbyist-o-donnell-associates-llc	NY-client-forward-financing-llc	45000
781154	NY-filing-781154-brown-weinraub-advisors-llc-new-york-tobacconist-association-inc	NY	expenditure_report	firm	2025	July/Dec	NY-lobbyist-brown-weinraub-advisors-llc	NY-client-new-york-tobacconist-association-inc	42000
781167	NY-filing-781167-brown-weinraub-advisors-llc-nr-international	NY	expenditure_report	firm	2025	July/Dec	NY-lobbyist-brown-weinraub-advisors-llc	NY-client-nr-international	24000
781171	NY-filing-781171-greenberg-traurig-llp-association-of-school-psychologists-ny	NY	expenditure_report	firm	2025	July/Dec	NY-lobbyist-greenberg-traurig-llp	NY-client-association-of-school-psychologists-ny	15000
781174	NY-filing-781174-greenberg-traurig-llp-university-of-pittsburgh-medical-center	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-greenberg-traurig-llp	NY-client-university-of-pittsburgh-medical-center	36000
781175	NY-filing-781175-brown-weinraub-advisors-llc-zero-to-three-national-center-for-infants-toddlers-and-families	NY	expenditure_report	firm	2025	July/Dec	NY-lobbyist-brown-weinraub-advisors-llc	NY-client-zero-to-three-national-center-for-infants-toddlers-and-families	30000
781175	NY-filing-781175-zero-to-three-national-center-for-infants-toddlers-and-families-zero-to-three-national-center-for-infants-toddlers-and-families	NY	expenditure_report	firm	2025	July/Dec	NY-lobbyist-zero-to-three-national-center-for-infants-toddlers-and-families	NY-client-zero-to-three-national-center-for-infants-toddlers-and-families	248
781178	NY-filing-781178-o-donnell-associates-llc-fika-midwifery-pllc	NY	expenditure_report	firm	2025	July/Dec	NY-lobbyist-o-donnell-associates-llc	NY-client-fika-midwifery-pllc	15000
781180	NY-filing-781180-ostroff-associates-inc-indelible-solutions-llp	NY	expenditure_report	firm	2025	July/Dec	NY-lobbyist-ostroff-associates-inc	NY-client-indelible-solutions-llp	20000
781182	NY-filing-781182-davidoff-hutcher-citron-llp-the-hope-program-inc	NY	expenditure_report	firm	2025	July/Dec	NY-lobbyist-davidoff-hutcher-citron-llp	NY-client-the-hope-program-inc	55500
781185	NY-filing-781185-cozen-o-connor-public-strategies-llc-vertical-projects-l-l-c	NY	expenditure_report	firm	2025	July/Dec	NY-lobbyist-cozen-o-connor-public-strategies-llc	NY-client-vertical-projects-l-l-c	20000
781211	NY-filing-781211-brown-weinraub-advisors-llc-croplife-america	NY	expenditure_report	firm	2025	July/Dec	NY-lobbyist-brown-weinraub-advisors-llc	NY-client-croplife-america	27000
781213	NY-filing-781213-retail-wholesale-and-department-store-union-retail-wholesale-and-department-store-union	NY	expenditure_report	firm	2025	July/Dec	NY-lobbyist-retail-wholesale-and-department-store-union	NY-client-retail-wholesale-and-department-store-union	518
781220	NY-filing-781220-dickinson-avella-pllc-igt-and-its-affiliates-dba-brightstar-global-solutions-corporation	NY	expenditure_report	firm	2025	July/Dec	NY-lobbyist-dickinson-avella-pllc	NY-client-igt-and-its-affiliates-dba-brightstar-global-solutions-corporation	54000
781220	NY-filing-781220-greenberg-traurig-llp-igt-and-its-affiliates-dba-brightstar-global-solutions-corporation	NY	expenditure_report	firm	2025	July/Dec	NY-lobbyist-greenberg-traurig-llp	NY-client-igt-and-its-affiliates-dba-brightstar-global-solutions-corporation	54000
781228	NY-filing-781228-hirschen-singer-epstein-llp-khalifah-residences-llc	NY	expenditure_report	firm	2025	July/Dec	NY-lobbyist-hirschen-singer-epstein-llp	NY-client-khalifah-residences-llc	29545
781231	NY-filing-781231-ostroff-associates-inc-christa-construction	NY	expenditure_report	firm	2025	July/Dec	NY-lobbyist-ostroff-associates-inc	NY-client-christa-construction	6000
781231	NY-filing-781231-upstate-strategic-advisors-llc-christa-construction	NY	expenditure_report	firm	2025	July/Dec	NY-lobbyist-upstate-strategic-advisors-llc	NY-client-christa-construction	24000
781262	NY-filing-781262-greenberg-traurig-llp-cs-energy-llc	NY	expenditure_report	firm	2025	July/Dec	NY-lobbyist-greenberg-traurig-llp	NY-client-cs-energy-llc	36000
781270	NY-filing-781270-lemma-strategies-inc-police-athletic-league-inc	NY	expenditure_report	firm	2025	July/Dec	NY-lobbyist-lemma-strategies-inc	NY-client-police-athletic-league-inc	42000
781275	NY-filing-781275-the-literacy-assistance-center-the-literacy-assistance-center	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-the-literacy-assistance-center	NY-client-the-literacy-assistance-center	4902
781277	NY-filing-781277-the-literacy-assistance-center-the-literacy-assistance-center	NY	expenditure_report	firm	2025	July/Dec	NY-lobbyist-the-literacy-assistance-center	NY-client-the-literacy-assistance-center	4152
781279	NY-filing-781279-association-of-the-bar-of-the-city-of-new-york-the-association-of-the-bar-of-the-city-of-new-york-the	NY	expenditure_report	firm	2025	July/Dec	NY-lobbyist-association-of-the-bar-of-the-city-of-new-york-the	NY-client-association-of-the-bar-of-the-city-of-new-york-the	7110
781279	NY-filing-781279-parkpoint-strategies-llc-association-of-the-bar-of-the-city-of-new-york-the	NY	expenditure_report	firm	2025	July/Dec	NY-lobbyist-parkpoint-strategies-llc	NY-client-association-of-the-bar-of-the-city-of-new-york-the	0
781284	NY-filing-781284-catalyst-government-relations-llc-synthetic-turf-council	NY	expenditure_report	firm	2025	July/Dec	NY-lobbyist-catalyst-government-relations-llc	NY-client-synthetic-turf-council	30000
781289	NY-filing-781289-hirschen-singer-epstein-llp-840-842-llc	NY	expenditure_report	firm	2025	July/Dec	NY-lobbyist-hirschen-singer-epstein-llp	NY-client-840-842-llc	61265
781296	NY-filing-781296-cahill-strategies-llc-empire-state-chapter-of-the-associated-builders-contractors-inc	NY	expenditure_report	firm	2025	July/Dec	NY-lobbyist-cahill-strategies-llc	NY-client-empire-state-chapter-of-the-associated-builders-contractors-inc	6000
781297	NY-filing-781297-the-parkside-group-llc-ellucian-company-l-p	NY	expenditure_report	firm	2025	July/Dec	NY-lobbyist-the-parkside-group-llc	NY-client-ellucian-company-l-p	30000
781317	NY-filing-781317-park-place-strategies-llc-la-grande-boucherie-llc	NY	expenditure_report	firm	2025	July/Dec	NY-lobbyist-park-place-strategies-llc	NY-client-la-grande-boucherie-llc	32000
781341	NY-filing-781341-constantinople-vallone-consulting-llc-usc-883-bryant-2-llc	NY	expenditure_report	firm	2025	July/Dec	NY-lobbyist-constantinople-vallone-consulting-llc	NY-client-usc-883-bryant-2-llc	0
781425	NY-filing-781425-northeast-government-consulting-llc-new-york-state-society-of-medical-massage-therapists-inc	NY	expenditure_report	firm	2025	July/Dec	NY-lobbyist-northeast-government-consulting-llc	NY-client-new-york-state-society-of-medical-massage-therapists-inc	3400
781433	NY-filing-781433-hinman-straub-advisors-llc-st-ann-s-of-greater-rochester-inc	NY	expenditure_report	firm	2025	July/Dec	NY-lobbyist-hinman-straub-advisors-llc	NY-client-st-ann-s-of-greater-rochester-inc	30000
781435	NY-filing-781435-state-broadway-inc-actor-s-equity	NY	expenditure_report	firm	2025	July/Dec	NY-lobbyist-state-broadway-inc	NY-client-actor-s-equity	21000
781440	NY-filing-781440-empire-strategic-planning-inc-mark-95-llc-the	NY	expenditure_report	firm	2025	July/Dec	NY-lobbyist-empire-strategic-planning-inc	NY-client-mark-95-llc-the	30000
781444	NY-filing-781444-davidoff-hutcher-citron-llp-the-old-merchants-house-of-new-york-inc	NY	expenditure_report	firm	2025	July/Dec	NY-lobbyist-davidoff-hutcher-citron-llp	NY-client-the-old-merchants-house-of-new-york-inc	24000
781446	NY-filing-781446-bolton-st-johns-llc-city-of-yonkers	NY	expenditure_report	firm	2025	July/Dec	NY-lobbyist-bolton-st-johns-llc	NY-client-city-of-yonkers	37500
781446	NY-filing-781446-brown-weinraub-advisors-llc-city-of-yonkers	NY	expenditure_report	firm	2025	July/Dec	NY-lobbyist-brown-weinraub-advisors-llc	NY-client-city-of-yonkers	0
781463	NY-filing-781463-1199seiu-labor-management-initiatives-inc-healthcare-education-project-1199seiu-labor-management-initiatives-inc-healthcare-education-project	NY	expenditure_report	firm	2025	July/Dec	NY-lobbyist-1199seiu-labor-management-initiatives-inc-healthcare-education-project	NY-client-1199seiu-labor-management-initiatives-inc-healthcare-education-project	0
781463	NY-filing-781463-cordo-company-llc-1199seiu-labor-management-initiatives-inc-healthcare-education-project	NY	expenditure_report	firm	2025	July/Dec	NY-lobbyist-cordo-company-llc	NY-client-1199seiu-labor-management-initiatives-inc-healthcare-education-project	90000
781470	NY-filing-781470-brown-weinraub-advisors-llc-u-s-renal-care-inc	NY	expenditure_report	firm	2025	July/Dec	NY-lobbyist-brown-weinraub-advisors-llc	NY-client-u-s-renal-care-inc	60000
781472	NY-filing-781472-ostroff-associates-inc-nsp-management-services-of-long-island-inc	NY	expenditure_report	firm	2025	July/Dec	NY-lobbyist-ostroff-associates-inc	NY-client-nsp-management-services-of-long-island-inc	60000
781472	NY-filing-781472-tonio-burgos-associates-inc-nsp-management-services-of-long-island-inc	NY	expenditure_report	firm	2025	July/Dec	NY-lobbyist-tonio-burgos-associates-inc	NY-client-nsp-management-services-of-long-island-inc	60000
781474	NY-filing-781474-constantinople-vallone-consulting-llc-fos-development-corp	NY	expenditure_report	firm	2025	July/Dec	NY-lobbyist-constantinople-vallone-consulting-llc	NY-client-fos-development-corp	36000
781489	NY-filing-781489-greenberg-traurig-llp-bennett-property-owner-llc	NY	expenditure_report	firm	2025	July/Dec	NY-lobbyist-greenberg-traurig-llp	NY-client-bennett-property-owner-llc	16737
781497	NY-filing-781497-statewide-public-affairs-inc-westchester-soccer-group-llc	NY	expenditure_report	firm	2025	July/Dec	NY-lobbyist-statewide-public-affairs-inc	NY-client-westchester-soccer-group-llc	30000
781510	NY-filing-781510-gilbane-residential-construction-llc-gilbane-residential-construction-llc	NY	expenditure_report	firm	2025	July/Dec	NY-lobbyist-gilbane-residential-construction-llc	NY-client-gilbane-residential-construction-llc	6048
781512	NY-filing-781512-adirondack-north-country-association-inc-adirondack-north-country-association-inc	NY	expenditure_report	firm	2025	July/Dec	NY-lobbyist-adirondack-north-country-association-inc	NY-client-adirondack-north-country-association-inc	1124
781514	NY-filing-781514-adirondack-north-country-association-inc-adirondack-north-country-association-inc	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-adirondack-north-country-association-inc	NY-client-adirondack-north-country-association-inc	4318
781516	NY-filing-781516-billion-oyster-project-inc-billion-oyster-project-inc	NY	expenditure_report	firm	2025	July/Dec	NY-lobbyist-billion-oyster-project-inc	NY-client-billion-oyster-project-inc	10000
781516	NY-filing-781516-greenberg-traurig-llp-billion-oyster-project-inc	NY	expenditure_report	firm	2025	July/Dec	NY-lobbyist-greenberg-traurig-llp	NY-client-billion-oyster-project-inc	48600
781518	NY-filing-781518-albany-strategic-advisors-llc-maplebear-inc-d-b-a-instacart	NY	expenditure_report	firm	2025	July/Dec	NY-lobbyist-albany-strategic-advisors-llc	NY-client-maplebear-inc-d-b-a-instacart	30000
781518	NY-filing-781518-cmw-strategies-llc-maplebear-inc-d-b-a-instacart	NY	expenditure_report	firm	2025	July/Dec	NY-lobbyist-cmw-strategies-llc	NY-client-maplebear-inc-d-b-a-instacart	75000
781518	NY-filing-781518-maplebear-inc-d-b-a-instacart-maplebear-inc-d-b-a-instacart	NY	expenditure_report	firm	2025	July/Dec	NY-lobbyist-maplebear-inc-d-b-a-instacart	NY-client-maplebear-inc-d-b-a-instacart	35613
781518	NY-filing-781518-tusk-strategies-llc-maplebear-inc-d-b-a-instacart	NY	expenditure_report	firm	2025	July/Dec	NY-lobbyist-tusk-strategies-llc	NY-client-maplebear-inc-d-b-a-instacart	210000
781519	NY-filing-781519-brown-weinraub-advisors-llc-government-employees-insurance-company-geico	NY	expenditure_report	firm	2025	July/Dec	NY-lobbyist-brown-weinraub-advisors-llc	NY-client-government-employees-insurance-company-geico	39000
781519	NY-filing-781519-government-employees-insurance-company-geico-government-employees-insurance-company-geico	NY	expenditure_report	firm	2025	July/Dec	NY-lobbyist-government-employees-insurance-company-geico	NY-client-government-employees-insurance-company-geico	800
781522	NY-filing-781522-mkbs-management-corp-dba-mcbride-consulting-business-development-group-new-york-electronic-life-safety-association	NY	expenditure_report	firm	2025	July/Dec	NY-lobbyist-mkbs-management-corp-dba-mcbride-consulting-business-development-group	NY-client-new-york-electronic-life-safety-association	10000
781560	NY-filing-781560-carnevale-consulting-llc-arista-networks-inc	NY	expenditure_report	firm	2025	July/Dec	NY-lobbyist-carnevale-consulting-llc	NY-client-arista-networks-inc	18000
781564	NY-filing-781564-human-rights-for-kids-human-rights-for-kids	NY	expenditure_report	firm	2025	July/Dec	NY-lobbyist-human-rights-for-kids	NY-client-human-rights-for-kids	40
781565	NY-filing-781565-cozen-o-connor-queens-fresh-meadows-llc	NY	expenditure_report	firm	2025	July/Dec	NY-lobbyist-cozen-o-connor	NY-client-queens-fresh-meadows-llc	64553
781565	NY-filing-781565-cozen-o-connor-public-strategies-llc-queens-fresh-meadows-llc	NY	expenditure_report	firm	2025	July/Dec	NY-lobbyist-cozen-o-connor-public-strategies-llc	NY-client-queens-fresh-meadows-llc	30000
781567	NY-filing-781567-brown-weinraub-advisors-llc-eos-energy-storage-llc	NY	expenditure_report	firm	2025	July/Dec	NY-lobbyist-brown-weinraub-advisors-llc	NY-client-eos-energy-storage-llc	48000
781571	NY-filing-781571-kevin-cleary-government-relations-llc-kcgr-llc-american-coatings-association-inc	NY	expenditure_report	firm	2025	July/Dec	NY-lobbyist-kevin-cleary-government-relations-llc-kcgr-llc	NY-client-american-coatings-association-inc	18525
781577	NY-filing-781577-alpha-strategic-planning-corp-big-apple-taxi-management-llc	NY	expenditure_report	firm	2025	July/Dec	NY-lobbyist-alpha-strategic-planning-corp	NY-client-big-apple-taxi-management-llc	18000
781590	NY-filing-781590-tress-capitol-advisors-llc-agios-pharmaceuticals-inc	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-tress-capitol-advisors-llc	NY-client-agios-pharmaceuticals-inc	0
781596	NY-filing-781596-local-1010-laborers-employers-cooperation-and-education-trust-local-1010-laborers-employers-cooperation-and-education-trust	NY	expenditure_report	firm	2025	July/Dec	NY-lobbyist-local-1010-laborers-employers-cooperation-and-education-trust	NY-client-local-1010-laborers-employers-cooperation-and-education-trust	4353
781597	NY-filing-781597-brown-weinraub-advisors-llc-remco-agency-inc	NY	expenditure_report	firm	2025	July/Dec	NY-lobbyist-brown-weinraub-advisors-llc	NY-client-remco-agency-inc	7600
781601	NY-filing-781601-local-1010-laborers-employers-cooperation-and-education-trust-local-1010-laborers-employers-cooperation-and-education-trust	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-local-1010-laborers-employers-cooperation-and-education-trust	NY-client-local-1010-laborers-employers-cooperation-and-education-trust	4353
781608	NY-filing-781608-advance-group-inc-bally-s-corporation	NY	expenditure_report	firm	2025	July/Dec	NY-lobbyist-advance-group-inc	NY-client-bally-s-corporation	25000
781608	NY-filing-781608-albany-strategic-advisors-llc-bally-s-corporation	NY	expenditure_report	firm	2025	July/Dec	NY-lobbyist-albany-strategic-advisors-llc	NY-client-bally-s-corporation	60000
781608	NY-filing-781608-allied-government-affairs-llc-bally-s-corporation	NY	expenditure_report	firm	2025	July/Dec	NY-lobbyist-allied-government-affairs-llc	NY-client-bally-s-corporation	60000
781608	NY-filing-781608-bally-s-corporation-bally-s-corporation	NY	expenditure_report	firm	2025	July/Dec	NY-lobbyist-bally-s-corporation	NY-client-bally-s-corporation	2476
781608	NY-filing-781608-cmw-strategies-llc-bally-s-corporation	NY	expenditure_report	firm	2025	July/Dec	NY-lobbyist-cmw-strategies-llc	NY-client-bally-s-corporation	25000
781608	NY-filing-781608-cojo-strategies-llc-bally-s-corporation	NY	expenditure_report	firm	2025	July/Dec	NY-lobbyist-cojo-strategies-llc	NY-client-bally-s-corporation	45000
781608	NY-filing-781608-elizabeth-velez-enterprise-corp-bally-s-corporation	NY	expenditure_report	firm	2025	July/Dec	NY-lobbyist-elizabeth-velez-enterprise-corp	NY-client-bally-s-corporation	30000
781608	NY-filing-781608-fried-frank-harris-shriver-jacobson-llp-bally-s-corporation	NY	expenditure_report	firm	2025	July/Dec	NY-lobbyist-fried-frank-harris-shriver-jacobson-llp	NY-client-bally-s-corporation	9180
781608	NY-filing-781608-moonshot-strategies-llc-bally-s-corporation	NY	expenditure_report	firm	2025	July/Dec	NY-lobbyist-moonshot-strategies-llc	NY-client-bally-s-corporation	60000
781608	NY-filing-781608-pitta-bishop-del-giorno-llc-bally-s-corporation	NY	expenditure_report	firm	2025	July/Dec	NY-lobbyist-pitta-bishop-del-giorno-llc	NY-client-bally-s-corporation	90000
781608	NY-filing-781608-stanley-k-schlein-esq-bally-s-corporation	NY	expenditure_report	firm	2025	July/Dec	NY-lobbyist-stanley-k-schlein-esq	NY-client-bally-s-corporation	60000
781608	NY-filing-781608-steel-lion-strategies-inc-bally-s-corporation	NY	expenditure_report	firm	2025	July/Dec	NY-lobbyist-steel-lion-strategies-inc	NY-client-bally-s-corporation	120000
781608	NY-filing-781608-ward-strategies-llc-bally-s-corporation	NY	expenditure_report	firm	2025	July/Dec	NY-lobbyist-ward-strategies-llc	NY-client-bally-s-corporation	30000
781609	NY-filing-781609-50-state-strategies-llc-solow-management-corp	NY	expenditure_report	firm	2025	July/Dec	NY-lobbyist-50-state-strategies-llc	NY-client-solow-management-corp	120000
781613	NY-filing-781613-constantinople-vallone-consulting-llc-vertical-community-development-llc	NY	expenditure_report	firm	2025	July/Dec	NY-lobbyist-constantinople-vallone-consulting-llc	NY-client-vertical-community-development-llc	36000
781617	NY-filing-781617-park-strategies-llc-indivior-inc	NY	expenditure_report	firm	2025	July/Dec	NY-lobbyist-park-strategies-llc	NY-client-indivior-inc	144000
781618	NY-filing-781618-forbes-tate-partners-indivior-inc	NY	expenditure_report	firm	2025	July/Dec	NY-lobbyist-forbes-tate-partners	NY-client-indivior-inc	32574
781618	NY-filing-781618-hodes-landy-inc-indivior-inc	NY	expenditure_report	firm	2025	July/Dec	NY-lobbyist-hodes-landy-inc	NY-client-indivior-inc	48000
781618	NY-filing-781618-indivior-inc-indivior-inc	NY	expenditure_report	firm	2025	July/Dec	NY-lobbyist-indivior-inc	NY-client-indivior-inc	1490
781621	NY-filing-781621-kasirer-llc-a24-ventures-llc	NY	expenditure_report	firm	2025	July/Dec	NY-lobbyist-kasirer-llc	NY-client-a24-ventures-llc	0
781649	NY-filing-781649-new-york-state-laborers-organizing-fund-new-york-state-laborers-organizing-fund	NY	expenditure_report	firm	2025	July/Dec	NY-lobbyist-new-york-state-laborers-organizing-fund	NY-client-new-york-state-laborers-organizing-fund	0
781657	NY-filing-781657-urban-green-council-urban-green-council	NY	expenditure_report	firm	2025	July/Dec	NY-lobbyist-urban-green-council	NY-client-urban-green-council	2580
781661	NY-filing-781661-community-service-society-of-new-york-community-service-society-of-new-york	NY	expenditure_report	firm	2025	July/Dec	NY-lobbyist-community-service-society-of-new-york	NY-client-community-service-society-of-new-york	17356
781661	NY-filing-781661-kasirer-llc-community-service-society-of-new-york	NY	expenditure_report	firm	2025	July/Dec	NY-lobbyist-kasirer-llc	NY-client-community-service-society-of-new-york	45000
781661	NY-filing-781661-public-strategies-llc-community-service-society-of-new-york	NY	expenditure_report	firm	2025	July/Dec	NY-lobbyist-public-strategies-llc	NY-client-community-service-society-of-new-york	36000
781668	NY-filing-781668-mental-health-association-in-new-york-state-inc-mental-health-association-in-new-york-state-inc	NY	expenditure_report	firm	2025	July/Dec	NY-lobbyist-mental-health-association-in-new-york-state-inc	NY-client-mental-health-association-in-new-york-state-inc	67975
781668	NY-filing-781668-spencer-strategic-solutions-llc-mental-health-association-in-new-york-state-inc	NY	expenditure_report	firm	2025	July/Dec	NY-lobbyist-spencer-strategic-solutions-llc	NY-client-mental-health-association-in-new-york-state-inc	2000
781669	NY-filing-781669-nys-laborers-political-action-committee-nys-laborers-political-action-committee	NY	expenditure_report	firm	2025	July/Dec	NY-lobbyist-nys-laborers-political-action-committee	NY-client-nys-laborers-political-action-committee	0
781674	NY-filing-781674-greenberg-traurig-llp-campground-owners-of-new-york-inc	NY	expenditure_report	firm	2025	July/Dec	NY-lobbyist-greenberg-traurig-llp	NY-client-campground-owners-of-new-york-inc	9000
781675	NY-filing-781675-willett-public-affairs-llc-chiropractic-council-ny	NY	expenditure_report	firm	2025	July/Dec	NY-lobbyist-willett-public-affairs-llc	NY-client-chiropractic-council-ny	0
781678	NY-filing-781678-alliance-for-clean-energy-new-york-inc-alliance-for-clean-energy-new-york-inc	NY	expenditure_report	firm	2025	July/Dec	NY-lobbyist-alliance-for-clean-energy-new-york-inc	NY-client-alliance-for-clean-energy-new-york-inc	5268
781678	NY-filing-781678-malkin-ross-pllc-alliance-for-clean-energy-new-york-inc	NY	expenditure_report	firm	2025	July/Dec	NY-lobbyist-malkin-ross-pllc	NY-client-alliance-for-clean-energy-new-york-inc	43800
781685	NY-filing-781685-kasirer-llc-38-46-west-33rd-street-llc	NY	expenditure_report	firm	2025	July/Dec	NY-lobbyist-kasirer-llc	NY-client-38-46-west-33rd-street-llc	21000
781688	NY-filing-781688-james-f-capalino-associates-inc-aci-vi-clarkson-llc	NY	expenditure_report	firm	2025	July/Dec	NY-lobbyist-james-f-capalino-associates-inc	NY-client-aci-vi-clarkson-llc	10000
781691	NY-filing-781691-diana-reyna-strategic-consulting-llc-world-class-supermarket-llc	NY	expenditure_report	firm	2025	July/Dec	NY-lobbyist-diana-reyna-strategic-consulting-llc	NY-client-world-class-supermarket-llc	10000
781693	NY-filing-781693-association-on-independent-living-inc-ny-association-on-independent-living-inc-ny	NY	expenditure_report	firm	2025	July/Dec	NY-lobbyist-association-on-independent-living-inc-ny	NY-client-association-on-independent-living-inc-ny	5108
781693	NY-filing-781693-kevin-cleary-government-relations-llc-kcgr-llc-association-on-independent-living-inc-ny	NY	expenditure_report	firm	2025	July/Dec	NY-lobbyist-kevin-cleary-government-relations-llc-kcgr-llc	NY-client-association-on-independent-living-inc-ny	42000
781702	NY-filing-781702-gilbane-building-company-gilbane-building-company	NY	expenditure_report	firm	2025	July/Dec	NY-lobbyist-gilbane-building-company	NY-client-gilbane-building-company	88638
781704	NY-filing-781704-capital-insight-group-llc-bowling-proprietors-association-inc-nys	NY	expenditure_report	firm	2025	July/Dec	NY-lobbyist-capital-insight-group-llc	NY-client-bowling-proprietors-association-inc-nys	20000
781711	NY-filing-781711-elk-street-group-llc-the-ris-nyc-llc	NY	expenditure_report	firm	2025	July/Dec	NY-lobbyist-elk-street-group-llc-the	NY-client-ris-nyc-llc	18000
781712	NY-filing-781712-allied-government-affairs-llc-ris-nyc-llc	NY	expenditure_report	firm	2025	July/Dec	NY-lobbyist-allied-government-affairs-llc	NY-client-ris-nyc-llc	30000
781714	NY-filing-781714-malkin-ross-pllc-addiction-treatment-providers-association-of-new-york-inc	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-malkin-ross-pllc	NY-client-addiction-treatment-providers-association-of-new-york-inc	3667
781726	NY-filing-781726-day-care-council-of-new-york-day-care-council-of-new-york	NY	expenditure_report	firm	2025	July/Dec	NY-lobbyist-day-care-council-of-new-york	NY-client-day-care-council-of-new-york	3154
781730	NY-filing-781730-the-city-university-of-new-york-the-city-university-of-new-york	NY	expenditure_report	firm	2025	July/Dec	NY-lobbyist-the-city-university-of-new-york	NY-client-the-city-university-of-new-york	56568
781732	NY-filing-781732-ostroff-associates-inc-null	NY	expenditure_report	firm	2025	July/Dec	NY-lobbyist-ostroff-associates-inc	NY-client-null	60000
781734	NY-filing-781734-greenberg-traurig-llp-worthington-enterprises-inc	NY	expenditure_report	firm	2025	July/Dec	NY-lobbyist-greenberg-traurig-llp	NY-client-worthington-enterprises-inc	48000
781751	NY-filing-781751-albany-strategic-advisors-llc-ibotta-inc	NY	expenditure_report	firm	2025	July/Dec	NY-lobbyist-albany-strategic-advisors-llc	NY-client-ibotta-inc	30000
781752	NY-filing-781752-constantinople-vallone-consulting-llc-246-spring-street-ny-llc	NY	expenditure_report	firm	2025	July/Dec	NY-lobbyist-constantinople-vallone-consulting-llc	NY-client-246-spring-street-ny-llc	15000
